declaration_id,state,governor,eo_number,action_type,event_description,date_signed,end_date,weather_related,document_format,archive_record_url
NJ-MURPHY-EO-106,NJ,Murphy,106,declaration,Governor Murphy Enacts Moratorium on Removals of Individuals Due to Evictions or Foreclosures,2020-03-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-106.pdf
NJ-MURPHY-EO-105,NJ,Murphy,105,declaration,Governor Murphy Announces Changes to Upcoming New Jersey Elections in Response to COVID-19,2020-03-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-105.pdf
NJ-MURPHY-EO-104,NJ,Murphy,104,declaration,Governor Murphy Announces Aggressive Social Distancing Measures to Mitigate Further Spread of COVID-19 in New Jersey,2020-03-16,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-104.pdf
NJ-MURPHY-EO-103,NJ,Murphy,103,declaration,"Governor Murphy declares a State of Emergency and a Public Health Emergency, effective immediately",2020-03-09,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-103.pdf
NJ-MURPHY-EO-102,NJ,Murphy,102,declaration,Governor Murphy Signs Executive Order Establishing Coronavirus Task Force,2020-02-03,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-102.pdf
NJ-MURPHY-EO-101,NJ,Murphy,101,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Former State Police Superintendent Colonel Justin J. Dintino,2020-01-30,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-101.pdf
NJ-MURPHY-EO-100,NJ,Murphy,100,declaration,Governor Murphy Unveils Energy Master Plan and Signs Executive Order Directing Sweeping Regulatory Reform to Reduce Emissions and Adapt to Climate Change,2020-01-27,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-100.pdf
NJ-MURPHY-EO-99,NJ,Murphy,99,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Former Assembly Minority Leader and Senator C. Robert Sarcone,2020-01-23,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-99.pdf
NJ-MURPHY-EO-98,NJ,Murphy,98,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Sergeant 1st Class Michael Goble,2020-01-03,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-98.pdf
NJ-MURPHY-EO-97,NJ,Murphy,97,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Buena Vista Mayor Chuck Chiarello,2019-12-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-97.pdf
NJ-MURPHY-EO-96,NJ,Murphy,96,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of the Victims of the Jersey City Hate Crime,2019-12-12,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-96.pdf
NJ-MURPHY-EO-95,NJ,Murphy,95,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Former Newark Councilman and Community Leader Calvin West,2019-12-06,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-95.pdf
NJ-MURPHY-EO-94,NJ,Murphy,94,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Monsignor Philip Lowery,2019-12-04,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-94.pdf
NJ-MURPHY-EO-93,NJ,Murphy,93,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Former Assemblywoman Mary Taylor Previte,2019-11-22,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-93.pdf
NJ-MURPHY-EO-92,NJ,Murphy,92,declaration,"Governor Murphy Signs Executive Order to Increase Offshore Wind Goal to 7,500 Megawatts by 2035",2019-11-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-92.pdf
NJ-MURPHY-EO-91,NJ,Murphy,91,declaration,Governor Murphy Signs Executive Order Creating Public Bank Implementation Board,2019-11-13,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-91.pdf
NJ-MURPHY-EO-90,NJ,Murphy,90,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of U.S. Representative Bill Hughes,2019-11-03,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-90.pdf
NJ-MURPHY-EO-89,NJ,Murphy,89,declaration,Governor Murphy Signs Executive Order to Establish Statewide Climate Change Resilience Strategy,2019-10-29,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-89.pdf
NJ-MURPHY-EO-88,NJ,Murphy,88,declaration,,2019-10-22,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-88.pdf
NJ-MURPHY-EO-87,NJ,Murphy,87,declaration,,2019-10-21,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-87.pdf
NJ-MURPHY-EO-86,NJ,Murphy,86,declaration,"Governor Murphy Directs the  flag of the United States of America and the flag of New Jersey shall be flown at half-staff in recognition and mourning of a dedicated and tireless public servant, Senator Anthony R. Bucco.",2019-09-18,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-86.pdf
NJ-MURPHY-EO-85,NJ,Murphy,85,declaration,"Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in recognition and mourning of a courageous and loyal American hero, Fireman 3rd Class Harold Kendall “Brud” Costill",2019-09-13,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-85.pdf
NJ-MURPHY-EO-84,NJ,Murphy,84,declaration,Executive Order Creating Electronic Smoking Device Task Force,2019-09-12,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-84.pdf
NJ-MURPHY-EO-83,NJ,Murphy,83,declaration,Executive Order Uses State's Purchasing and Regulatory Powers to Promote Adoption of Gun Safety Principles by Gun Manufacturers and Retailers,2019-09-10,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-83.pdf
NJ-MURPHY-EO-82,NJ,Murphy,82,declaration,Governor Murphy Orders Flags to Fly at Half-Staff in Observation of 9/11 Anniversary,2019-09-09,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-82.pdf
NJ-MURPHY-EO-81,NJ,Murphy,81,declaration,Takes measures to prevent the risk or appearance that business entities will seek to gain an advantage in obtaining State government contracts for compensated legal services by providing a State agency with legal services on a pro bono basis,2019-09-03,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-81.pdf
NJ-MURPHY-EO-80,NJ,Murphy,80,declaration,Directs TRANSIT to Release Monthly Rail Performance Metrics,2019-08-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-80.pdf
NJ-MURPHY-EO-79,NJ,Murphy,79,declaration,Governor Murphy Signs Executive Order Establishing Council on Offshore Wind,2019-08-16,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-79.pdf
NJ-MURPHY-EO-78,NJ,Murphy,78,declaration,Acting Governor Oliver Issues Executive Order to Address Rising Bias Incidents Among Youth,2019-08-07,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-78.pdf
NJ-MURPHY-EO-77,NJ,Murphy,77,declaration,Acting Governor Oliver Directs the Lowering of U.S. and New Jersey Flags in Honor of Toni Morrison,2019-08-07,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-77.pdf
NJ-MURPHY-EO-76,NJ,Murphy,76,declaration,Acting Governor Oliver Directs the Lowering of U.S. and New Jersey Flags in Honor of El Paso and Dayton Domestic Terrorist Attack Victims,2019-08-05,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-76.pdf
NJ-MURPHY-EO-75,NJ,Murphy,75,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of Justice John Paul Stevens,2019-07-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-75.pdf
NJ-MURPHY-EO-74,NJ,Murphy,74,declaration,"Directs the New Jersey Department of Human Services and the New Jersey Department of Labor and Workforce Development to advance immigrant and refugee integration initiatives, including the design of an Office of New Americans.",2019-07-04,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-74.pdf
NJ-MURPHY-EO-73,NJ,Murphy,73,declaration,"Governor Phil Murphy Signs Executive Order No. 73 directing the Treasury’s Office of Management and Budget to place up to $235 million in discretionary spending into reserve, which will be monitored by Treasury",2019-06-30,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-73.pdf
NJ-MURPHY-EO-72,NJ,Murphy,72,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of Veteran Kevin Yali,2019-06-25,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-72.pdf
NJ-MURPHY-EO-71,NJ,Murphy,71,declaration,"Governor Murphy Lifts State of Emergency in Burlington, Camden, and Gloucester Counties",2019-06-24,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-71.pdf
NJ-MURPHY-EO-70,NJ,Murphy,70,declaration,"Governor Murphy Declares a State of Emergency in Burlington, Camden, and Gloucester Counties.",2019-06-20,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-70.pdf
NJ-MURPHY-EO-69,NJ,Murphy,69,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of West Point Cadet Christopher “C.J.” Morgan,2019-06-11,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-69.pdf
NJ-MURPHY-EO-68,NJ,Murphy,68,extension,Governor Murphy Signs Executive Order to Continue the New Jersey Hellenic-American Heritage Commission,2019-05-29,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-68.pdf
NJ-MURPHY-EO-67,NJ,Murphy,67,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of Private First Class Anthony P. Steitz,2019-05-01,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-67.pdf
NJ-MURPHY-EO-66,NJ,Murphy,66,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of Former Senate Minority Leader Thomas Gagliano,2019-04-16,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-66.pdf
NJ-MURPHY-EO-65,NJ,Murphy,65,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of U.S. Army Specialist Nicholas DiMona III,2019-04-15,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-65.pdf
NJ-MURPHY-EO-64,NJ,Murphy,64,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of Principal Derrick Nelson of Westfield High School,2019-04-12,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-64.pdf
NJ-MURPHY-EO-63,NJ,Murphy,63,termination,Establishing new regulatory principles to foster economic growth and government efficiency. Rescinds and replaces Governor Christie’s Executive Orders No. 1 (2010) and No. 2 (2010),2019-04-02,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-63.pdf
NJ-MURPHY-EO-62,NJ,Murphy,62,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of Former Newark Mayor Kenneth Gibson,2019-03-31,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-62.pdf
NJ-MURPHY-EO-61,NJ,Murphy,61,declaration,Governor Murphy Signs Executive Order establishing the Task Force on New Jersey’s Plan for Higher Education.,2019-03-26,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-61.pdf
NJ-MURPHY-EO-60,NJ,Murphy,60,declaration,,2019-03-04,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-60.pdf
NJ-MURPHY-EO-59,NJ,Murphy,59,declaration,"Declares a state of emergency across all 21 counties in New Jersey, allowing resources to be deployed throughout the state during the duration of the storm.",2019-03-03,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-59.pdf
NJ-MURPHY-EO-58,NJ,Murphy,58,declaration,,2019-02-20,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-58.pdf
NJ-MURPHY-EO-57,NJ,Murphy,57,declaration,,2019-02-20,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-57.pdf
NJ-MURPHY-EO-56,NJ,Murphy,56,declaration,Governor Murphy Lifts State of Emergency Effective at 8:00 a.m.,2019-02-13,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-56.pdf
NJ-MURPHY-EO-55,NJ,Murphy,55,declaration,Gov. Phil Murphy declares state of emergency for NJ for Tuesday February 12.,2019-02-11,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-55.pdf
NJ-MURPHY-EO-54,NJ,Murphy,54,declaration,"Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of trailblazing woman, Barbra Casbar Siperstein",2019-02-05,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-54.pdf
NJ-MURPHY-EO-53,NJ,Murphy,53,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Private First Class Jamie R. Riley,2019-01-30,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-53.pdf
NJ-MURPHY-EO-52,NJ,Murphy,52,declaration,Governor Murphy Signs Executive Order To Form Task Force to Examine Deficiencies of New Jersey’s Tax Incentive Programs,2019-01-24,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-52.pdf
NJ-MURPHY-EO-51,NJ,Murphy,51,termination,The State of Emergency declared in Executive Order No. 50  is terminated effective at 7:00 a.m. Jan. 21,2019-01-21,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-51.pdf
NJ-MURPHY-EO-50,NJ,Murphy,50,declaration,Declares a State of Emergency beginning at noon on Saturday ahead of Winter Storm Harper,2019-01-18,2019-01-21,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-50.pdf
NJ-MURPHY-EO-49,NJ,Murphy,49,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Assemblyman Albert S. Burstein,2019-01-04,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-49.pdf
NJ-MURPHY-EO-48,NJ,Murphy,48,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Senator John Dorsey,2018-12-20,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-48.pdf
NJ-MURPHY-EO-47,NJ,Murphy,47,declaration,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of President George H.W. Bush,2018-12-02,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-47.pdf
NJ-MURPHY-EO-46,NJ,Murphy,46,declaration,Governor Murphy Signs Executive Order establishing the Atlantic City Coordinating Council,2018-11-15,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-46.pdf
NJ-MURPHY-EO-45,NJ,Murphy,45,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Veterans Day and the 100th Anniversary of the End of World War I,2018-11-01,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-45.pdf
NJ-MURPHY-EO-44,NJ,Murphy,44,declaration,"Directing the New Jersey Cybersecurity and Communications Integration Cell (NJCCIC), Coordinates all cybersecurity efforts necessary to protect infrastructure against cyberattacks.",2018-11-01,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-44.pdf
NJ-MURPHY-EO-43,NJ,Murphy,43,declaration,,2018-10-30,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-43.pdf
NJ-MURPHY-EO-42,NJ,Murphy,42,extension,Governor Murphy Signs Executive Order establishing the  Task Force for the Continued Transformation of Youth Justice in New Jersey,2018-10-26,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-42.pdf
NJ-MURPHY-EO-41,NJ,Murphy,41,declaration,Governor Murphy Signs Executive Order Creating the Future of Work Task Force (the “Task Force”) that will evaluate how technological advancements will shape the future of New Jersey’s economy and workforce.,2018-10-05,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-41.pdf
NJ-MURPHY-EO-40,NJ,Murphy,40,declaration,Governor Murphy Signs Executive Order Creating NJ State Capital Partnership to Help Aid Trenton’s Revitalization,2018-09-26,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-40.pdf
NJ-MURPHY-EO-39,NJ,Murphy,39,declaration,"The flag of the United States of America and the flag of the State of New Jersey shall be flown at half-staff at all State departments, offices, agencies, instrumentalities, and all public buildings during appropriate hours on Friday, September 14",2018-09-13,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-39.pdf
NJ-MURPHY-EO-38,NJ,Murphy,38,declaration,"The flag of the United States of America and the flag of the State of New Jersey shall be flown at half-staff at all State departments, offices, agencies, instrumentalities, and all public buildings during appropriate hours on Tue., Sept. 11, 2018",2018-09-04,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-38.pdf
NJ-MURPHY-EO-37,NJ,Murphy,37,declaration,,2018-09-04,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-37.pdf
NJ-MURPHY-EO-36,NJ,Murphy,36,declaration,"The flag of the United States of America and the flag of New Jersey shall be flown at half-staff at all State departments, offices, agencies, and instrumentalities during appropriate hours from Tuesday.....",2018-08-27,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-36.pdf
NJ-MURPHY-EO-35,NJ,Murphy,35,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Senator John McCain,2018-08-27,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-35.pdf
NJ-MURPHY-EO-34,NJ,Murphy,34,declaration,Governor Murphy Signs Executive  to protect black bears on lands controlled by the State of New Jersey,2018-08-20,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-34.pdf
NJ-MURPHY-EO-33,NJ,Murphy,33,declaration,Governor Murphy Signs Executive Order Declaring State of Emergency in Flood-Impacted Counties,2018-08-14,,True,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-33.pdf
NJ-MURPHY-EO-32,NJ,Murphy,32,declaration,Governor Murphy orders DOH to install a monitor to review expenditures and assess the level of care provided at University Hospital in Newark,2018-07-27,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-32.pdf
NJ-MURPHY-EO-31,NJ,Murphy,31,declaration,"Governor Murphy Formally Creates State Health Benefits Quality and Value Task Force, Appoints Commissioner Carole Johnson as Chair",2018-07-20,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-31.pdf
NJ-MURPHY-EO-30,NJ,Murphy,30,declaration,,2018-07-10,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-30.pdf
NJ-MURPHY-EO-29,NJ,Murphy,29,declaration,"Orders and directs that no State entity may use any state resources for the purpose of separating any child from his or her parent or legal guardian on the sole ground that such child, parent, or legal guardian is present in the United States in viol",2018-06-19,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-29.pdf
NJ-MURPHY-EO-28,NJ,Murphy,28,declaration,Governor Murphy Signs Measures to Advance New Jersey’s Clean Energy Economy,2018-05-23,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-28.pdf
NJ-MURPHY-EO-27,NJ,Murphy,27,declaration,,2018-05-29,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-27.pdf
NJ-MURPHY-EO-26,NJ,Murphy,26,declaration,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of the Victims of the Route 80 Bus Accident,2018-05-18,,False,pdf,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-26.pdf
