declaration_id,eo_number,governor,event_description,date_signed,archive_record_url,BEGIN_DATE_TIME,END_DATE_TIME,CZ_TYPE,area_type,CZ_FIPS,CZ_NAME,EVENT_TYPE,MAGNITUDE,MAGNITUDE_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-03 14:06:00,2012-07-03 14:06:00,C,county/county-equivalent,15,AUGUSTA,Hail,1.0,,0,0,,,Public,An upper-level disturbance triggered a few showers and thunderstorms. There was enough instability from a hot and humid air mass for a few thunderstorms to produce damaging wind gusts and large hail.,Quarter sized hail was reported.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-03 15:25:00,2012-07-03 15:25:00,C,county/county-equivalent,19,BEDFORD,Hail,1.0,,0,0,0.00K,0.00K,Public,"A broad upper ridge over the central U.S. continued to allow periodic upper level storm systems to drop toward the region. Despite a fairly disorganized surface pattern the intense heating of the day and high humidity along with the presence of several outflow boundaries helped to generate numerous thunderstorms, some which became severe in the afternoon.",
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-03 15:45:00,2012-07-03 15:45:00,C,county/county-equivalent,19,BEDFORD,Hail,0.75,,0,0,0.00K,0.00K,Trained Spotter,"A broad upper ridge over the central U.S. continued to allow periodic upper level storm systems to drop toward the region. Despite a fairly disorganized surface pattern the intense heating of the day and high humidity along with the presence of several outflow boundaries helped to generate numerous thunderstorms, some which became severe in the afternoon.",
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-03 15:48:00,2012-07-03 15:48:00,C,county/county-equivalent,19,BEDFORD,Hail,1.5,,0,0,0.00K,0.00K,Trained Spotter,"A broad upper ridge over the central U.S. continued to allow periodic upper level storm systems to drop toward the region. Despite a fairly disorganized surface pattern the intense heating of the day and high humidity along with the presence of several outflow boundaries helped to generate numerous thunderstorms, some which became severe in the afternoon.",
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-03 15:50:00,2012-07-03 15:50:00,C,county/county-equivalent,19,BEDFORD,Thunderstorm Wind,50.0,EG,0,0,0.30K,0.00K,State Official,"A broad upper ridge over the central U.S. continued to allow periodic upper level storm systems to drop toward the region. Despite a fairly disorganized surface pattern the intense heating of the day and high humidity along with the presence of several outflow boundaries helped to generate numerous thunderstorms, some which became severe in the afternoon.",A tree was reported blown down across intersection of Brookhill and Cifax Roads.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-03 15:55:00,2012-07-03 15:55:00,C,county/county-equivalent,19,BEDFORD,Hail,1.0,,0,0,0.00K,0.00K,Public,"A broad upper ridge over the central U.S. continued to allow periodic upper level storm systems to drop toward the region. Despite a fairly disorganized surface pattern the intense heating of the day and high humidity along with the presence of several outflow boundaries helped to generate numerous thunderstorms, some which became severe in the afternoon.",
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-06-30 17:39:00,2012-06-30 17:39:00,C,county/county-equivalent,21,BLAND,Hail,1.0,,0,0,,,Trained Spotter,A passing upper level disturbance interacted with a very unstable atmosphere near the surface to generate scattered large hail producing thunderstorms. Some of these were accompanied by damaging winds.,Hail ranged from nickel size to quarter size.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-01 10:07:00,2012-07-01 10:07:00,C,county/county-equivalent,21,BLAND,Thunderstorm Wind,55.0,EG,0,0,1.00K,0.00K,County Official,"A broad ridge over the central U.S. set the stage for scattered to numerous severe storms that developed in the early morning and persisted much of the day and into the night. The storms were triggered by the remains of a mesoscale convective system (MCS) that dropped southeast across the southern Appalachians in the morning hours while strong surface heating created a very unstable air mass as the day progressed. Strong wind shear, steep lapse rates and instability that was approaching 3000 J/kg by mid-morning contributed to the intensity of the storms. The Mountain Empire, New River Valley and Southside Virginia saw most of the activity which featured mainly severe, damaging high winds but also some hail.",Several trees were reported down in the Ceres area.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-06-30 17:05:00,2012-06-30 17:05:00,C,county/county-equivalent,27,BUCHANAN,Hail,1.0,,0,0,0.00K,0.00K,Public,"A west to northwest wind flow aloft continued, as the dome of hot and more stable air resided to the west and south.  An impulse in that flow aloft, along with the maximum heating and instability of late afternoon, helped trigger thunderstorms.",
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-06-30 17:35:00,2012-06-30 17:35:00,C,county/county-equivalent,27,BUCHANAN,Hail,1.0,,0,0,0.00K,0.00K,Public,"A west to northwest wind flow aloft continued, as the dome of hot and more stable air resided to the west and south.  An impulse in that flow aloft, along with the maximum heating and instability of late afternoon, helped trigger thunderstorms.",
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-01 09:12:00,2012-07-01 09:12:00,C,county/county-equivalent,27,BUCHANAN,Thunderstorm Wind,50.0,EG,0,0,10.00K,0.00K,911 Call Center,"South of a nearly stationary front in the Ohio Valley, predawn showers and thunderstorms weakened as they headed toward northeastern Kentucky.  An outflow boundary from that convection helped trigger a new cluster of showers and thunderstorms in southeast Kentucky during the morning.  These moved southeast into Virginia.  ||The same pattern produced another round of showers and thunderstorms later that evening.",Trees were blown down onto power lines.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-05 13:20:00,2012-07-05 13:20:00,C,county/county-equivalent,27,BUCHANAN,Thunderstorm Wind,50.0,EG,0,0,20.00K,0.00K,911 Call Center,"Thunderstorms over eastern Ohio and western Pennsylvania weakened during the morning hours of the 5th.  However, a strong outflow boundary from this convection pushed south.  By late morning, the heating of the unstable air combined with the outflow boundary to trigger additional storms that pushed south across West Virginia, reaching Virginia by mid afternoon.","Trees were knocked down onto power lines, causing electric outages."
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-05 13:25:00,2012-07-05 13:25:00,C,county/county-equivalent,27,BUCHANAN,Thunderstorm Wind,50.0,EG,0,0,4.00K,0.00K,911 Call Center,"Thunderstorms over eastern Ohio and western Pennsylvania weakened during the morning hours of the 5th.  However, a strong outflow boundary from this convection pushed south.  By late morning, the heating of the unstable air combined with the outflow boundary to trigger additional storms that pushed south across West Virginia, reaching Virginia by mid afternoon.",Multiple trees were blown down.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-07-05 13:35:00,2012-07-05 13:35:00,C,county/county-equivalent,27,BUCHANAN,Thunderstorm Wind,50.0,EG,0,0,10.00K,0.00K,911 Call Center,"Thunderstorms over eastern Ohio and western Pennsylvania weakened during the morning hours of the 5th.  However, a strong outflow boundary from this convection pushed south.  By late morning, the heating of the unstable air combined with the outflow boundary to trigger additional storms that pushed south across West Virginia, reaching Virginia by mid afternoon.",Multiple trees were blown down onto power lines.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-06-30 17:35:00,2012-06-30 17:35:00,C,county/county-equivalent,31,CAMPBELL,Hail,0.75,,0,0,,,Trained Spotter,A passing upper level disturbance interacted with a very unstable atmosphere near the surface to generate scattered large hail producing thunderstorms. Some of these were accompanied by damaging winds.,
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-06-30 17:45:00,2012-06-30 17:45:00,C,county/county-equivalent,31,CAMPBELL,Hail,0.88,,0,0,,,Trained Spotter,A passing upper level disturbance interacted with a very unstable atmosphere near the surface to generate scattered large hail producing thunderstorms. Some of these were accompanied by damaging winds.,Nickel size hail was reported at the intersection of English Tavern Road and Highway 29 South.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-06-30 17:59:00,2012-06-30 17:59:00,C,county/county-equivalent,31,CAMPBELL,Hail,1.0,,0,0,,,Trained Spotter,A passing upper level disturbance interacted with a very unstable atmosphere near the surface to generate scattered large hail producing thunderstorms. Some of these were accompanied by damaging winds.,Nickel to quarter size hail fell on Robinson Drive.
VA-MCDONNELL-EO-49-2012,EO-49,Robert F. McDonnell,Executive Order 49 (2012) Declaration of a State of Emergency for the Commonwealth of Virginia Due to a Severe Storm Event throughout the Commnwealth,2012-07-03,https://lva.primo.exlibrisgroup.com/discovery/fulldisplay?docid=alma9917829212705756&context=L&vid=01LVA_INST%3A01LVA&lang=en,2012-06-30 18:07:00,2012-06-30 18:07:00,C,county/county-equivalent,31,CAMPBELL,Hail,1.0,,0,0,,,Trained Spotter,A passing upper level disturbance interacted with a very unstable atmosphere near the surface to generate scattered large hail producing thunderstorms. Some of these were accompanied by damaging winds.,Quarter size hail fell on Clarks Road.
